,Agent_Age,Agent_Rating,Order_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,wait_time,order_hour,pickup_hour,day_of_week,is_weekend
20874,30,4.6,20.0,1,1,1,3,30,9,-27485280.0,0,0,1,0
20875,32,4.9,17.666666666666668,0,2,2,0,95,3,-27440640.0,0,0,5,1
20877,22,4.5,23.916666666666668,4,2,1,3,80,12,-27476640.0,0,0,2,0
20878,39,4.6,18.583333333333332,2,1,1,0,105,4,-27408960.0,0,0,4,0
20879,31,4.7,21.75,3,2,1,3,155,13,-27434880.0,0,0,1,0
20880,29,5.0,11.0,4,3,1,0,15,4,-27443520.0,0,0,0,0
20881,26,4.7,20.166666666666668,3,2,1,0,125,11,-27475200.0,0,0,1,0
20882,38,4.8,8.75,0,3,0,0,115,13,-27485280.0,0,0,1,0
20883,29,4.6,20.25,2,1,0,0,80,7,-27463680.0,0,0,0,0
20884,27,4.8,17.166666666666668,5,2,0,0,135,15,-27440640.0,0,0,5,1
20885,36,4.6,20.916666666666668,4,1,0,0,190,5,-27434880.0,0,0,1,0
20886,29,4.8,17.583333333333332,1,3,0,0,65,7,-27475200.0,0,0,1,0
20887,36,4.9,22.166666666666668,3,2,0,3,145,5,-27473760.0,0,0,0,0
20888,21,4.1,19.166666666666668,3,2,0,0,185,7,-27442080.0,0,0,6,1
20889,26,4.7,21.583333333333332,4,3,1,0,140,6,-27476640.0,0,0,2,0
20890,33,4.6,22.333333333333332,4,2,0,3,145,2,-27416160.0,0,0,2,0
20891,32,5.0,19.833333333333332,1,1,0,0,165,4,-27440640.0,0,0,5,1
20892,33,4.8,23.0,5,2,2,0,125,6,-27452160.0,0,0,6,1
20893,39,4.5,23.583333333333332,0,1,0,0,75,12,-27475200.0,0,0,1,0
20896,37,4.1,19.75,5,2,1,0,165,8,-27485280.0,0,0,1,0
20897,30,4.4,19.25,1,0,0,3,35,3,-27478080.0,0,0,3,0
20898,25,5.0,11.666666666666666,5,2,1,1,29,1,-27482400.0,0,0,6,1
20899,26,4.5,18.25,3,3,0,3,28,0,-27413280.0,0,0,0,0
20900,32,4.6,21.416666666666668,5,1,0,0,85,15,-27416160.0,0,0,2,0
20901,25,4.7,18.833333333333332,1,2,1,0,145,15,-27472320.0,0,0,6,1
20902,30,4.7,8.75,5,1,0,0,85,14,-27443520.0,0,0,0,0
20903,22,4.7,17.916666666666668,0,2,0,0,105,13,-27446400.0,0,0,2,0
20904,33,4.8,20.0,0,3,0,3,150,10,-27408960.0,0,0,4,0
20905,34,4.7,23.666666666666668,0,2,0,1,135,3,-27482400.0,0,0,6,1
20906,35,4.6,19.583333333333332,3,1,0,0,125,13,-27470880.0,0,0,5,1
20907,38,4.7,23.5,3,1,0,2,100,14,-27470880.0,0,0,5,1
20909,21,4.7,21.333333333333332,2,0,0,0,125,9,-27478080.0,0,0,3,0
20910,20,4.7,20.166666666666668,0,2,0,0,50,12,-27417600.0,0,0,3,0
20912,24,5.0,20.416666666666668,2,3,0,3,140,1,-27440640.0,0,0,5,1
20913,24,4.8,22.666666666666668,4,2,0,3,110,2,-27466560.0,0,0,2,0
20914,27,4.7,20.416666666666668,2,0,0,0,50,15,-27468000.0,0,0,3,0
20915,24,5.0,21.166666666666668,4,1,1,0,55,4,-27408960.0,0,0,4,0
20916,24,4.7,18.916666666666668,3,3,0,0,80,10,-27476640.0,0,0,2,0
20918,23,4.6,15.5,0,3,0,0,140,10,-27446400.0,0,0,2,0
20919,24,5.0,20.25,1,1,2,0,95,7,-27462240.0,0,0,6,1
20920,38,4.8,23.5,0,3,0,0,115,7,-27463680.0,0,0,0,0
20921,33,4.9,11.333333333333334,3,3,1,0,90,14,-27485280.0,0,0,1,0
20922,35,4.1,23.416666666666668,4,1,0,3,39,1,-27472320.0,0,0,6,1
20923,29,4.1,10.916666666666666,3,3,0,0,105,4,-27411840.0,0,0,6,1
20924,32,4.4,20.583333333333332,1,0,0,0,190,13,-27483840.0,0,0,0,0
20925,25,4.5,9.916666666666666,3,1,0,0,65,9,-27417600.0,0,0,3,0
20926,27,4.9,23.333333333333332,2,3,0,3,22,12,-27453600.0,0,0,0,0
20927,28,5.0,19.0,4,2,0,0,135,9,-27463680.0,0,0,0,0
20928,24,4.9,18.166666666666668,4,3,0,0,175,14,-27466560.0,0,0,2,0
20929,20,4.7,21.75,4,3,0,0,130,12,-27463680.0,0,0,0,0
20930,30,4.9,23.333333333333332,0,2,1,3,105,10,-27450720.0,0,0,5,1
20931,27,4.6,23.833333333333332,5,2,0,0,21,10,-27472320.0,0,0,6,1
20932,22,4.7,17.666666666666668,4,3,0,0,115,4,-27480960.0,0,0,5,1
20933,36,4.0,18.75,0,1,1,0,37,8,-27450720.0,0,0,5,1
20934,27,5.0,18.25,1,3,2,0,170,10,-27483840.0,0,0,0,0
20936,38,4.4,19.583333333333332,3,0,0,0,180,13,-27413280.0,0,0,0,0
20938,26,4.8,22.833333333333332,2,0,1,0,135,15,-27459360.0,0,0,4,0
20939,21,4.7,16.916666666666668,3,3,1,3,130,9,-27460800.0,0,0,5,1
20940,31,4.8,23.25,2,2,0,0,180,11,-27486720.0,0,0,2,0
20941,20,4.6,20.25,1,0,1,0,175,14,-27453600.0,0,0,0,0
20942,20,4.8,11.916666666666666,1,3,0,0,80,1,-27463680.0,0,0,0,0
20943,22,4.6,22.583333333333332,0,2,0,0,120,8,-27450720.0,0,0,5,1
20944,31,4.8,23.416666666666668,5,2,0,0,115,9,-27462240.0,0,0,6,1
20946,27,4.8,9.333333333333334,2,1,0,0,85,15,-27446400.0,0,0,2,0
20947,22,4.7,20.416666666666668,2,2,0,0,245,2,-27466560.0,0,0,2,0
20948,34,4.8,17.583333333333332,2,3,1,3,170,9,-27459360.0,0,0,4,0
20950,28,4.6,10.583333333333334,0,1,1,0,70,0,-27452160.0,0,0,6,1
20951,34,4.6,22.333333333333332,2,2,0,3,105,14,-27483840.0,0,0,0,0
20952,21,4.9,18.833333333333332,0,3,0,3,75,2,-27469440.0,0,0,4,0
20953,24,4.9,14.75,3,2,0,0,95,5,-27482400.0,0,0,6,1
20954,29,4.7,20.333333333333332,0,3,0,0,10,13,-27483840.0,0,0,0,0
20957,36,4.8,12.333333333333334,0,3,0,0,160,15,-27457920.0,0,0,3,0
20958,35,4.7,17.916666666666668,2,2,0,0,150,3,-27478080.0,0,0,3,0
20959,33,5.0,19.0,0,2,0,0,85,12,-27446400.0,0,0,2,0
20961,21,4.4,9.166666666666666,3,3,1,0,120,4,-27440640.0,0,0,5,1
20962,36,4.9,23.25,4,3,1,0,180,14,-27462240.0,0,0,6,1
20963,23,4.7,8.416666666666666,5,1,0,0,55,6,-27485280.0,0,0,1,0
20964,38,4.5,20.75,3,3,1,3,120,13,-27462240.0,0,0,6,1
20965,30,4.9,21.75,4,1,1,0,150,11,-27449280.0,0,0,4,0
20966,36,5.0,12.0,1,3,0,0,155,6,-27452160.0,0,0,6,1
20967,24,4.9,11.583333333333334,1,2,0,3,105,0,-27443520.0,0,0,0,0
20968,22,5.0,20.666666666666668,1,2,1,0,220,11,-27459360.0,0,0,4,0
20969,34,5.0,8.5,0,3,2,0,130,7,-27449280.0,0,0,4,0
20970,25,4.7,23.583333333333332,1,1,0,2,60,3,-27468000.0,0,0,3,0
20971,34,4.9,23.416666666666668,5,0,0,0,145,12,-27469440.0,0,0,4,0
20972,29,4.5,8.75,0,0,0,3,75,10,-27473760.0,0,0,0,0
20973,37,4.8,19.916666666666668,4,3,1,0,150,3,-27475200.0,0,0,1,0
20974,34,3.9,21.0,4,2,1,0,180,15,-27462240.0,0,0,6,1
20975,21,4.8,19.416666666666668,1,1,1,3,145,9,-27472320.0,0,0,6,1
20976,34,4.4,22.583333333333332,2,3,0,0,220,15,-27450720.0,0,0,5,1
20977,35,4.7,11.916666666666666,1,3,1,0,155,9,-27473760.0,0,0,0,0
20979,36,4.3,18.333333333333332,3,3,0,0,155,5,-27473760.0,0,0,0,0
20980,22,4.8,21.916666666666668,1,2,1,3,65,12,-27456480.0,0,0,2,0
20981,28,4.7,19.583333333333332,5,1,0,0,245,2,-27416160.0,0,0,2,0
20982,28,4.9,18.25,2,2,0,0,105,1,-27460800.0,0,0,5,1
20983,30,5.0,21.0,3,3,0,0,130,13,-27410400.0,0,0,5,1
20985,35,5.0,19.666666666666668,5,1,2,0,210,10,-27475200.0,0,0,1,0
20986,26,4.8,15.583333333333334,1,3,1,0,125,9,-27449280.0,0,0,4,0
20987,23,5.0,22.833333333333332,1,2,1,0,13,1,-27466560.0,0,0,2,0
20988,37,4.8,8.75,3,3,0,0,85,8,-27437760.0,0,0,3,0
20990,30,4.4,19.916666666666668,5,2,0,1,240,14,-27483840.0,0,0,0,0
20991,28,4.0,20.75,5,1,0,0,170,0,-27472320.0,0,0,6,1
20992,35,4.8,22.75,0,1,0,3,21,5,-27456480.0,0,0,2,0
20993,32,4.7,19.416666666666668,2,2,0,1,110,6,-27411840.0,0,0,6,1
20994,35,4.6,19.75,1,1,1,0,210,6,-27414720.0,0,0,1,0
20995,20,4.6,18.833333333333332,0,3,2,0,170,0,-27453600.0,0,0,0,0
20996,24,4.5,18.333333333333332,1,3,0,0,25,13,-27476640.0,0,0,2,0
20997,31,5.0,8.25,0,1,0,0,125,2,-27411840.0,0,0,6,1
20998,27,4.6,22.416666666666668,3,2,1,3,85,6,-27455040.0,0,0,1,0
20999,26,4.5,19.416666666666668,4,2,0,0,85,7,-27466560.0,0,0,2,0
21000,38,4.4,17.166666666666668,3,2,1,0,165,13,-27480960.0,0,0,5,1
21002,27,4.7,18.166666666666668,0,2,0,3,140,1,-27434880.0,0,0,1,0
21003,39,4.0,19.416666666666668,0,1,1,0,165,5,-27443520.0,0,0,0,0
21004,35,4.0,19.666666666666668,1,2,2,3,155,12,-27468000.0,0,0,3,0
21005,32,4.7,17.416666666666668,3,2,1,0,145,10,-27410400.0,0,0,5,1
21006,20,4.9,8.416666666666666,5,2,0,0,60,12,-27485280.0,0,0,1,0
21007,37,4.5,19.666666666666668,3,3,0,1,85,13,-27449280.0,0,0,4,0
21009,25,4.7,23.166666666666668,4,2,1,3,50,11,-27455040.0,0,0,1,0
21010,39,4.0,21.333333333333332,1,0,1,3,42,1,-27447840.0,0,0,3,0
21011,30,4.1,18.916666666666668,5,2,0,0,165,13,-27434880.0,0,0,1,0
21012,30,4.6,17.583333333333332,0,2,0,0,95,1,-27460800.0,0,0,5,1
21013,38,4.8,17.5,2,2,2,0,130,2,-27410400.0,0,0,5,1
21015,21,4.4,8.666666666666666,2,2,1,3,110,4,-27434880.0,0,0,1,0
21016,32,4.3,19.166666666666668,1,2,0,1,270,14,-27475200.0,0,0,1,0
21017,23,4.9,22.5,1,1,1,3,80,1,-27482400.0,0,0,6,1
21018,21,4.9,9.0,5,2,0,3,95,13,-27443520.0,0,0,0,0
21019,27,4.6,21.75,4,0,0,3,130,5,-27410400.0,0,0,5,1
21020,27,4.6,17.5,5,3,0,0,75,7,-27416160.0,0,0,2,0
21021,29,2.8,22.5,0,1,0,0,155,0,-27442080.0,0,0,6,1
21022,30,5.0,9.583333333333334,4,1,0,0,115,9,-27457920.0,0,0,3,0
21023,33,4.4,21.666666666666668,2,2,0,3,160,4,-27485280.0,0,0,1,0
21024,34,4.8,0.0,2,0,1,1,125,5,-27446400.0,0,0,2,0
21025,24,4.9,15.583333333333334,2,1,0,0,60,13,-27479520.0,0,0,4,0
21026,20,4.9,23.583333333333332,0,2,0,1,135,9,-27442080.0,0,0,6,1
21027,39,4.7,18.666666666666668,2,2,0,3,115,10,-27480960.0,0,0,5,1
21028,38,4.8,9.75,3,1,0,3,65,10,-27452160.0,0,0,6,1
21029,33,4.6,23.916666666666668,2,2,0,0,220,5,-27447840.0,0,0,3,0
21030,30,3.8,20.333333333333332,4,3,0,0,155,10,-27416160.0,0,0,2,0
21031,35,4.5,8.166666666666666,2,2,1,0,17,4,-27440640.0,0,0,5,1
21033,28,4.8,21.0,5,1,0,3,75,8,-27413280.0,0,0,0,0
21034,23,4.6,22.166666666666668,4,1,1,3,70,2,-27463680.0,0,0,0,0
21036,36,5.0,21.916666666666668,5,0,0,0,80,8,-27443520.0,0,0,0,0
21037,39,4.9,17.166666666666668,5,1,0,0,170,1,-27460800.0,0,0,5,1
21038,25,4.6,10.25,2,3,0,0,95,7,-27443520.0,0,0,0,0
21039,29,5.0,20.166666666666668,2,1,0,0,175,2,-27462240.0,0,0,6,1
21040,29,4.7,10.583333333333334,5,3,2,0,75,13,-27449280.0,0,0,4,0
21041,38,5.0,21.416666666666668,4,2,0,3,75,8,-27485280.0,0,0,1,0
21042,24,4.9,19.25,4,1,1,0,95,3,-27455040.0,0,0,1,0
21043,38,4.1,11.916666666666666,0,2,1,3,185,11,-27411840.0,0,0,6,1
21044,26,4.1,10.583333333333334,3,2,1,0,29,0,-27457920.0,0,0,3,0
21045,31,4.9,18.333333333333332,4,2,1,0,115,11,-27463680.0,0,0,0,0
21046,23,4.7,8.833333333333334,4,3,1,3,60,8,-27437760.0,0,0,3,0
21047,29,4.9,15.0,5,3,0,0,55,12,-27473760.0,0,0,0,0
21048,24,4.8,20.0,2,2,0,0,100,13,-27447840.0,0,0,3,0
21049,20,4.9,15.583333333333334,5,0,1,0,115,9,-27476640.0,0,0,2,0
21050,36,4.6,21.166666666666668,3,2,1,3,270,7,-27439200.0,0,0,4,0
21051,37,4.6,15.25,3,1,0,0,130,10,-27411840.0,0,0,6,1
21052,26,4.6,23.833333333333332,4,1,0,3,120,1,-27478080.0,0,0,3,0
21053,25,4.8,20.916666666666668,2,1,1,3,65,0,-27440640.0,0,0,5,1
21054,32,4.8,18.25,1,2,1,0,130,10,-27463680.0,0,0,0,0
21055,28,4.3,20.75,2,3,2,3,205,2,-27447840.0,0,0,3,0
21057,26,4.9,17.916666666666668,5,1,1,0,135,1,-27470880.0,0,0,5,1
21058,39,4.8,18.666666666666668,4,2,0,0,125,4,-27452160.0,0,0,6,1
21059,30,4.6,10.0,0,3,1,0,145,15,-27485280.0,0,0,1,0
21060,26,4.7,21.916666666666668,4,1,1,3,70,7,-27452160.0,0,0,6,1
21061,35,3.8,20.583333333333332,0,1,0,0,210,14,-27419040.0,0,0,4,0
21062,36,4.6,17.583333333333332,2,0,0,0,135,10,-27485280.0,0,0,1,0
21063,39,4.2,11.5,4,2,0,0,160,1,-27440640.0,0,0,5,1
21064,36,4.4,21.333333333333332,1,2,0,0,205,12,-27444960.0,0,0,1,0
21065,28,4.8,11.333333333333334,4,2,1,3,95,2,-27470880.0,0,0,5,1
21066,21,4.5,15.833333333333334,2,3,0,0,65,14,-27473760.0,0,0,0,0
21067,25,4.2,17.833333333333332,2,2,1,0,160,3,-27410400.0,0,0,5,1
21068,30,4.6,13.166666666666666,4,2,1,3,115,4,-27452160.0,0,0,6,1
21069,27,4.9,23.75,0,2,0,0,105,5,-27472320.0,0,0,6,1
21070,26,4.3,18.583333333333332,0,2,0,0,33,11,-27450720.0,0,0,5,1
21071,34,4.3,19.75,0,3,1,3,260,13,-27450720.0,0,0,5,1
21072,21,4.8,20.0,5,1,0,0,120,1,-27466560.0,0,0,2,0
21073,29,4.5,9.75,4,1,1,3,55,6,-27411840.0,0,0,6,1
21074,30,4.0,21.0,5,1,0,0,175,9,-27483840.0,0,0,0,0
21075,34,4.8,9.916666666666666,4,2,1,0,100,13,-27440640.0,0,0,5,1
21076,20,4.7,13.75,1,3,0,0,90,15,-27482400.0,0,0,6,1
21077,26,4.5,8.333333333333334,5,2,0,0,85,0,-27434880.0,0,0,1,0
21078,36,4.1,21.583333333333332,2,2,1,0,43,1,-27462240.0,0,0,6,1
21079,25,4.9,18.416666666666668,4,2,0,0,120,9,-27460800.0,0,0,5,1
21080,24,4.5,20.333333333333332,1,3,1,0,135,10,-27462240.0,0,0,6,1
21081,26,4.6,11.5,5,2,0,0,100,9,-27468000.0,0,0,3,0
21082,32,4.6,20.666666666666668,0,2,1,0,28,15,-27446400.0,0,0,2,0
21083,39,4.9,23.25,2,2,1,3,100,4,-27482400.0,0,0,6,1
21084,26,4.9,21.166666666666668,5,0,1,0,145,5,-27416160.0,0,0,2,0
21085,39,4.9,20.666666666666668,2,3,2,0,24,11,-27408960.0,0,0,4,0
21086,34,4.9,11.833333333333334,3,1,1,0,210,1,-27417600.0,0,0,3,0
21087,35,4.1,19.333333333333332,3,1,0,0,210,0,-27466560.0,0,0,2,0
21088,38,4.8,20.0,5,1,0,0,180,0,-27456480.0,0,0,2,0
21089,38,4.9,20.75,3,2,0,0,220,13,-27447840.0,0,0,3,0
21090,29,4.8,18.5,4,2,1,3,115,3,-27437760.0,0,0,3,0
21091,23,4.7,10.75,3,2,1,3,85,1,-27473760.0,0,0,0,0
21092,35,4.5,9.25,2,3,0,3,90,3,-27417600.0,0,0,3,0
21093,34,4.6,21.25,3,1,0,1,150,1,-27446400.0,0,0,2,0
21094,38,4.3,21.583333333333332,0,1,0,1,245,12,-27475200.0,0,0,1,0
21095,22,5.0,23.333333333333332,0,0,0,0,50,12,-27482400.0,0,0,6,1
21096,21,5.0,18.333333333333332,1,2,0,3,140,3,-27449280.0,0,0,4,0
21097,31,4.8,21.25,4,0,0,0,150,6,-27434880.0,0,0,1,0
21098,25,4.6,12.0,0,2,0,3,140,8,-27417600.0,0,0,3,0
21099,25,4.7,20.583333333333332,5,1,0,0,195,14,-27453600.0,0,0,0,0
21100,39,4.0,21.0,4,0,0,0,39,6,-27416160.0,0,0,2,0
21102,22,4.8,22.75,3,3,0,0,95,13,-27482400.0,0,0,6,1
21103,26,4.7,21.666666666666668,2,2,0,0,145,5,-27434880.0,0,0,1,0
21104,33,4.2,23.333333333333332,1,1,0,0,155,13,-27473760.0,0,0,0,0
21105,25,5.0,17.416666666666668,0,2,1,0,125,12,-27446400.0,0,0,2,0
21106,26,4.9,17.916666666666668,0,1,0,0,110,10,-27417600.0,0,0,3,0
21107,25,4.2,21.916666666666668,4,1,0,0,190,3,-27450720.0,0,0,5,1
21108,36,4.5,17.666666666666668,2,1,0,0,110,10,-27419040.0,0,0,4,0
21109,34,4.9,18.416666666666668,2,1,1,0,110,12,-27472320.0,0,0,6,1
21110,36,4.7,0.0,4,1,0,0,85,9,-27476640.0,0,0,2,0
21111,36,4.8,17.833333333333332,5,3,0,0,90,12,-27472320.0,0,0,6,1
21112,34,3.5,20.166666666666668,0,3,0,0,205,12,-27419040.0,0,0,4,0
21113,29,4.7,23.25,3,1,2,3,75,3,-27473760.0,0,0,0,0
21114,39,4.0,18.75,3,3,0,0,205,3,-27472320.0,0,0,6,1
21115,26,4.7,11.666666666666666,0,3,0,0,145,15,-27443520.0,0,0,0,0
21116,33,4.9,23.833333333333332,0,1,1,0,75,1,-27449280.0,0,0,4,0
21117,30,4.9,22.5,5,3,0,0,135,6,-27475200.0,0,0,1,0
21118,38,4.3,20.75,4,3,1,0,180,4,-27419040.0,0,0,4,0
21119,29,4.5,21.5,4,0,1,3,200,5,-27439200.0,0,0,4,0
21120,20,2.8,0.0,3,2,1,3,160,2,-27456480.0,0,0,2,0
21121,28,4.7,21.666666666666668,4,1,1,3,115,2,-27443520.0,0,0,0,0
21122,23,4.6,9.833333333333334,5,1,0,0,10,2,-27485280.0,0,0,1,0
21123,33,4.1,17.25,0,1,1,0,190,9,-27466560.0,0,0,2,0
21124,31,4.3,19.666666666666668,0,1,0,3,230,8,-27450720.0,0,0,5,1
21125,37,4.3,8.416666666666666,5,3,0,0,125,1,-27446400.0,0,0,2,0
21126,34,4.7,17.833333333333332,3,0,0,0,135,7,-27456480.0,0,0,2,0
21127,25,4.7,23.0,1,1,0,0,115,3,-27475200.0,0,0,1,0
21128,28,4.9,17.166666666666668,5,1,1,0,175,2,-27439200.0,0,0,4,0
21129,39,4.2,9.666666666666666,2,3,1,0,165,7,-27411840.0,0,0,6,1
21130,20,4.9,21.333333333333332,2,1,1,0,70,5,-27440640.0,0,0,5,1
21131,36,4.8,13.5,2,2,0,3,105,8,-27443520.0,0,0,0,0
21132,21,4.7,19.916666666666668,2,0,1,0,175,8,-27416160.0,0,0,2,0
21133,37,5.0,17.416666666666668,3,3,0,0,125,12,-27482400.0,0,0,6,1
21134,27,4.8,20.666666666666668,0,0,0,3,145,10,-27472320.0,0,0,6,1
21135,23,4.9,18.0,0,1,1,0,105,7,-27417600.0,0,0,3,0
21136,34,4.0,19.583333333333332,4,1,0,0,245,13,-27419040.0,0,0,4,0
21137,21,4.9,15.0,3,1,0,0,120,12,-27482400.0,0,0,6,1
21138,24,5.0,18.166666666666668,3,2,0,0,16,15,-27434880.0,0,0,1,0
21139,36,5.0,22.833333333333332,3,1,2,0,130,15,-27478080.0,0,0,3,0
21140,37,4.7,21.5,2,3,1,0,120,10,-27456480.0,0,0,2,0
21141,36,4.7,18.75,3,3,0,0,135,2,-27480960.0,0,0,5,1
21142,28,4.5,23.916666666666668,2,1,0,0,95,10,-27480960.0,0,0,5,1
21143,20,4.7,23.666666666666668,5,3,1,0,115,1,-27482400.0,0,0,6,1
21144,36,4.7,22.75,2,2,0,0,95,12,-27469440.0,0,0,4,0
21145,33,4.8,9.916666666666666,0,1,0,0,145,7,-27443520.0,0,0,0,0
21146,29,5.0,11.416666666666666,2,3,0,3,85,9,-27434880.0,0,0,1,0
21147,37,4.6,20.833333333333332,2,1,1,0,80,0,-27466560.0,0,0,2,0
21148,20,5.0,17.583333333333332,1,0,0,0,135,11,-27449280.0,0,0,4,0
21149,20,4.9,9.583333333333334,3,2,1,3,50,0,-27468000.0,0,0,3,0
21150,39,3.5,17.25,2,3,0,3,185,4,-27469440.0,0,0,4,0
21151,37,5.0,20.416666666666668,4,3,1,0,125,14,-27437760.0,0,0,3,0
21152,30,4.9,8.833333333333334,5,2,1,3,110,12,-27485280.0,0,0,1,0
21153,32,4.7,22.583333333333332,0,1,0,0,140,4,-27442080.0,0,0,6,1
21154,38,4.6,13.416666666666666,1,1,1,0,130,6,-27479520.0,0,0,4,0
21155,31,4.8,19.416666666666668,4,3,0,0,165,13,-27455040.0,0,0,1,0
21156,27,4.7,22.416666666666668,0,2,0,0,145,0,-27472320.0,0,0,6,1
21157,35,4.1,21.333333333333332,2,2,0,3,230,6,-27480960.0,0,0,5,1
21159,31,4.9,21.666666666666668,5,1,1,0,230,14,-27459360.0,0,0,4,0
21160,32,4.6,13.5,3,1,2,3,145,9,-27479520.0,0,0,4,0
21161,37,4.9,21.166666666666668,2,2,2,3,75,4,-27485280.0,0,0,1,0
21162,38,4.1,21.416666666666668,1,3,1,3,210,11,-27478080.0,0,0,3,0
21163,24,4.6,10.0,5,1,0,0,55,15,-27476640.0,0,0,2,0
21164,36,4.9,23.916666666666668,3,2,0,3,80,0,-27466560.0,0,0,2,0
21165,21,4.4,19.416666666666668,1,3,0,0,36,10,-27473760.0,0,0,0,0
21166,23,4.9,22.916666666666668,0,2,2,0,150,4,-27469440.0,0,0,4,0
21167,32,4.9,18.833333333333332,2,1,1,1,135,4,-27434880.0,0,0,1,0
21168,29,4.8,17.0,4,1,1,0,140,2,-27460800.0,0,0,5,1
21169,24,4.7,18.25,3,2,0,0,80,14,-27459360.0,0,0,4,0
21170,37,4.8,23.25,0,2,0,0,105,5,-27447840.0,0,0,3,0
21171,35,4.8,19.666666666666668,3,2,0,3,46,1,-27442080.0,0,0,6,1
21172,24,3.9,21.25,1,1,0,0,40,14,-27417600.0,0,0,3,0
21173,36,4.7,17.833333333333332,2,1,0,0,140,13,-27479520.0,0,0,4,0
21174,32,4.4,19.333333333333332,4,1,0,0,170,14,-27470880.0,0,0,5,1
21175,34,4.0,18.666666666666668,4,1,1,3,190,15,-27486720.0,0,0,2,0
21176,23,4.6,18.25,2,0,0,0,90,4,-27408960.0,0,0,4,0
21178,24,4.7,22.833333333333332,2,1,1,0,130,3,-27478080.0,0,0,3,0
21179,28,4.8,20.416666666666668,3,2,0,3,125,6,-27457920.0,0,0,3,0
21180,32,4.6,22.666666666666668,0,2,0,0,135,9,-27444960.0,0,0,1,0
21182,24,4.6,21.833333333333332,2,3,2,3,125,9,-27411840.0,0,0,6,1
21183,31,4.8,19.75,4,3,0,0,140,10,-27468000.0,0,0,3,0
21184,31,4.8,19.75,1,0,2,0,160,15,-27463680.0,0,0,0,0
21185,24,4.7,8.833333333333334,3,2,0,3,85,1,-27452160.0,0,0,6,1
21186,31,4.7,22.333333333333332,2,1,1,0,140,14,-27469440.0,0,0,4,0
21187,20,4.1,22.333333333333332,1,2,0,0,95,7,-27460800.0,0,0,5,1
21188,37,4.9,8.916666666666666,1,2,1,0,105,14,-27440640.0,0,0,5,1
21189,38,4.6,21.0,3,3,1,0,255,15,-27472320.0,0,0,6,1
21190,39,4.7,20.333333333333332,3,1,0,3,210,12,-27453600.0,0,0,0,0
21191,25,4.3,19.333333333333332,5,0,1,0,205,13,-27482400.0,0,0,6,1
21192,23,4.6,22.833333333333332,3,3,1,3,140,5,-27483840.0,0,0,0,0
21193,35,4.6,22.666666666666668,4,2,0,0,90,10,-27410400.0,0,0,5,1
21194,38,4.7,10.666666666666666,1,2,0,0,120,1,-27414720.0,0,0,1,0
21195,28,4.5,23.5,4,2,1,3,115,10,-27416160.0,0,0,2,0
21196,38,4.6,19.416666666666668,0,2,1,0,160,4,-27455040.0,0,0,1,0
21197,34,4.9,18.333333333333332,5,1,0,0,125,1,-27452160.0,0,0,6,1
21198,35,4.7,17.666666666666668,1,0,0,3,90,8,-27452160.0,0,0,6,1
21199,25,4.7,22.166666666666668,1,2,0,0,75,14,-27455040.0,0,0,1,0
21200,25,4.5,23.75,4,3,0,3,12,3,-27483840.0,0,0,0,0
21201,27,4.0,20.5,2,3,0,0,165,1,-27416160.0,0,0,2,0
21202,35,4.6,20.583333333333332,1,1,0,0,145,1,-27466560.0,0,0,2,0
21203,27,4.7,20.583333333333332,1,1,0,3,205,14,-27453600.0,0,0,0,0
21204,34,4.6,10.916666666666666,2,2,0,3,95,8,-27437760.0,0,0,3,0
21205,25,5.0,0.0,0,2,0,3,115,13,-27414720.0,0,0,1,0
21206,35,4.7,11.916666666666666,2,1,0,0,170,5,-27449280.0,0,0,4,0
21207,24,4.8,8.333333333333334,3,2,1,0,105,2,-27411840.0,0,0,6,1
21208,28,4.2,17.583333333333332,3,1,1,0,38,13,-27416160.0,0,0,2,0
21209,35,4.1,9.583333333333334,2,2,1,0,145,3,-27473760.0,0,0,0,0
21210,35,4.7,12.333333333333334,5,2,0,0,115,15,-27470880.0,0,0,5,1
21212,25,4.1,21.583333333333332,5,0,0,3,205,11,-27469440.0,0,0,4,0
21213,35,4.7,23.666666666666668,3,2,0,3,90,2,-27468000.0,0,0,3,0
21214,30,4.8,18.416666666666668,0,0,0,0,125,8,-27446400.0,0,0,2,0
21215,28,4.1,8.75,4,2,0,0,135,10,-27449280.0,0,0,4,0
21216,20,4.9,21.166666666666668,3,3,0,0,60,0,-27457920.0,0,0,3,0
21217,24,4.8,20.166666666666668,2,3,0,0,125,0,-27443520.0,0,0,0,0
21218,25,4.7,17.166666666666668,1,3,0,0,190,8,-27486720.0,0,0,2,0
21219,25,5.0,18.5,3,1,0,0,205,4,-27453600.0,0,0,0,0
21220,34,4.1,18.416666666666668,3,2,1,0,225,3,-27416160.0,0,0,2,0
21221,25,4.8,9.416666666666666,0,3,1,3,50,15,-27446400.0,0,0,2,0
21222,35,4.9,22.25,4,3,0,0,130,13,-27444960.0,0,0,1,0
21223,26,4.8,18.75,0,2,1,0,80,8,-27479520.0,0,0,4,0
21224,31,4.8,17.25,3,0,0,0,110,12,-27450720.0,0,0,5,1
21225,30,4.8,22.0,0,2,0,3,265,7,-27442080.0,0,0,6,1
21226,28,4.8,23.5,2,2,1,0,115,6,-27442080.0,0,0,6,1
